ID,zigbee:19_zd_WHr_O,zigbee:19_zd_WHr_I,zigbee:14_zd_WHr_O,zigbee:8_zd_WHr_O,zigbee:30_zd_WHr_I,zigbee:27_zd_WHr_I,zigbee:8_zd_WHr_I,zigbee:30_zd_WHr_O,zigbee:14_zd_WHr_I,zigbee:22_zd_WHr_O,zigbee:22_zd_WHr_I,zigbee:27_zd_WHr_O,zigbee:26_zd_WHr_O,zigbee:3_zd_WHr_O,zigbee:3_zd_WHr_I,zigbee:4_zd_WHr_I,zigbee:4_zd_WHr_O,zigbee:26_zd_WHr_I,zigbee:10_zd_WHr_O,zigbee:10_zd_WHr_I,zigbee:23_zd_WHr_O,zigbee:28_zd_WHr_I,zigbee:23_zd_WHr_I,zigbee:18_zd_WHr_I,zigbee:18_zd_WHr_O,zigbee:33_zd_WHr_O,zigbee:33_zd_WHr_I,zigbee:25_zd_WHr_I,zigbee:25_zd_WHr_O,zigbee:15_zd_WHr_O,zigbee:5_zd_WHr_O,zigbee:5_zd_WHr_I,zigbee:12_zd_WHr_O,zigbee:28_zd_WHr_O,zigbee:2_zd_WHr_I,zigbee:15_zd_WHr_I,zigbee:2_zd_WHr_O,zigbee:32_zd_WHr_I,zigbee:6_zd_WHr_I,zigbee:32_zd_WHr_O,zigbee:6_zd_WHr_O,zigbee:29_zd_WHr_I,zigbee:29_zd_WHr_O,zigbee:12_zd_WHr_I,zigbee:24_zd_WHr_O,zigbee:1_zd_WHr_I,zigbee:1_zd_WHr_O,zigbee:16_zd_WHr_O,zigbee:20_zd_WHr_O,zigbee:16_zd_WHr_I,zigbee:20_zd_WHr_I,zigbee:17_zd_WHr_O,zigbee:17_zd_WHr_I,zigbee:7_zd_WHr_I,zigbee:7_zd_WHr_O,zigbee:13_zd_WHr_I,zigbee:31_zd_WHr_O,zigbee:31_zd_WHr_I,modbus:1_mb_WHr_O,modbus:1_mb_WHr_I,zigbee:13_zd_WHr_O,zigbee:11_zd_WHr_I,zigbee:11_zd_WHr_O,zigbee:9_zd_WHr_I,zigbee:9_zd_WHr_O,zigbee:34_zd_WHr_I,zigbee:24_zd_WHr_I,zigbee:21_zd_WHr_O,zigbee:21_zd_WHr_I,zigbee:34_zd_WHr_O
2025/09/06 21:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,868,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,307301,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/06 22:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,886,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,309341,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/06 23:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,904,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,311219,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 00:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,924,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,312928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 01:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,942,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 02:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,960,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 03:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,977,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 04:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 05:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,991,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 06:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1008,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 07:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1024,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 08:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1041,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 09:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1058,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 10:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1074,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 11:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1091,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 12:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1109,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 13:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1126,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 14:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1142,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 15:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1158,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,0,0,nan,nan,nan,nan,nan,nan,nan
2025/09/07 16:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1173,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 17:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1189,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 18:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1204,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 19:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1220,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 20:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1236,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 21:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1252,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 22:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1268,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 23:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1284,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/08 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1300,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/08 01:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1317,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/08 02:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1333,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/08 03:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1351,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/08 04:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1369,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/08 05:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1386,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/08 06:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1403,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/08 07:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1420,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/08 08:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1438,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/08 09:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1455,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/08 10:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1472,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/08 11:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1489,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/08 12:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1505,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/08 13:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1523,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314632,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/08 14:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1541,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,316736,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/08 15:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1558,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,318741,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/08 16:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1574,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,320818,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/08 17:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1591,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,322711,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/08 18:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1609,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,324472,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/08 19:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1626,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,326437,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/08 20:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1643,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,328436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/08 21:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1660,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,330479,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/08 22:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1677,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,332686,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/08 23:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,19,0,nan,nan,1694,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,14303,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,334690,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/09 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,24,0,nan,nan,1710,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,15125,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,336672,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
